rating,reviewer_id,date,review_title,review_body
5.0,Angel,2024-04-23,worth to buy,"Small size, big effect! Plug and play, see comments to try to buy the mentality, did not expect it is so clear, no difference with TV, more convenient than TV, do not hang the wall, put on the wall is a big screen TV, you can also cast on the ceiling, to achieve lying can enjoy the program, hundreds of dollars to see where! Drawing the curtains during the day is also clear, only slightly less than at night, overall, the cost performance is very high, real comments, to the buyers behind a real reference!"
5.0,Bishal,2024-05-02,Good Small Projector!,"Projector arrived on time in a good packaging. This Projector is very light weight, compact, and portable. I like the visual resolution which is high definition - very clear and more clarity visuals. Projector connected to Internet using WiFi and speakers using Bluetooth. I liked the sound on my speaker when i connected using Bluetooth. This is a good small projector!"
5.0,Min,2024-05-08,good product,i bought the projector for our family room and the quality was amazing. Everyone loved the projector. it was so easy to use and it was not much of a clean up. we did movie night on my doughter's birthday and her freinds asked for the products afterwards. the only downside is that the audio was little lower so i used bluetooth speaker and was fine. Overall Me and my family loved it a lot ..
5.0,NS,2024-05-01,Nice projector high picture quality,I really liked this product. Compact and nice design easy to move and install. I liked the pixels and quality of this projector. It really helps my baby to calm down. I also enjoy watching movies on this projector. It can be connected with WiFi and then we can enjoy Netflix and YouTube very convenient. Can we moved to any room and anywhere without any issues. So far I am very happy with my purchase .
5.0,SS,2024-05-04,Smart and compact Projector 4K,"This is a smart and compact 4k projector. I liked it, especially at this price range. It works well actually beyond my expectations for this price. I thought it would not work on the wifi but I did. I can watch Prime, Netflix, and YouTube on it. I need not to stick to the TV all the time. I can move to any room I want to and watch anything there. It's very easy to set up. It's worth buying."
5.0,Calvin,2024-06-19,Good compact projector,"I got the Mini Projector Smart for Movie Projection recently, and it's been awesome. Super easy to set up and use, and the picture quality is pretty impressive for such a small device. It's lightweight and portable, so I've been moving it around the house and even used it for an outdoor movie night. One cool thing I tried was projecting onto the ceiling while lying in bed—such a fun experience! Check out the photo. The built-in speakers are decent. Overall, it's a great little projector for the price."
5.0,Nikita,2024-05-06,Simply a great projector and worth buying it,I am simply amazed with this product how well it performs. The most i liked about this product is easy to install. Just took 5 minutes from opening to operating. It works with wifi and price is very affordable. I am enjoying watching shows on this projector. Easy to move and setup in any room also you can carry it with you if you want to on a trip.
5.0,Jona,2024-04-27,Surprisingly good projector,"This took almost no time to set up, its simple small and portable. I tested it on the floor and after verifying the important stuff worked, I took the mounting base off and screwed it to the ceiling with a single screw and washer. Its now installed and working great. I'm surprised at the quality of the image, it's very clear. The auto-keystone function straightened the image out instantly. With WiFi, Android OS and a remote controller, its a fine standalone entertainment projector. I have not tried casting, nor the USB or HDMI functions, but the streaming is fast and smooth. The only minor complaint is the brightness of the image. Its definitely not bright enough for use in a well lit room, but it works well in a dim room and it's great in the dark. Sound quality is good, it's not loud, but it's crystal clear. Besides, that's what Bluetooth is for. Overall, this is a good, easy to use projector ."
3.0,Asia,2025-03-16,I absolutely love it but I'm so disappointed 💔,I love it so much it's absolutely amazing the only problem is that I have an iPhone and am unable to connect my phone the only option available is Miracast for android or I can spend $20 to buy Miracast on my phone (the app is free the service is not) but being able to mirror my phone was a big part of why I ordered so I'm very disappointed. I also saw it being sold for cheaper on TikTok with the screenplay option for iPhone. So like I said I love it it serves the purpose I definitely won't be buying tvs anymore because the product is so great I'm just so hurt about not being able to connect my phone .
1.0,Juan,2024-05-30,Bait and switch,"I tried purchasing the projector listed and instead got a different one, probably with inferior features."
2.0,Stephen,2024-10-31,could be better,"Picture quality is good, but the auto adjust doesn't work well, and I can't get any apps to work on it other than YouTube without adding a chromcast or a roku."
5.0,Bedy,2024-09-27,Life saver,"Pocket Projector, nice image, good resolution, nice Screen view size. I used it on the sealing while my girlfriend watched TV. 1080p, 60Hz, Good Gaming 4K, 30Hz, Decent Gaming 1080p, 60Hz, Good Video Streaming 4K, 30Hz, Decent Video Streaming"
5.0,Sid,2024-06-15,Smart and Great quality!!,I honestly am super surprised with the quality of this projector. Apps like Netflix and YouTube already comes installed. You can also cast your phone directly to projector. Love the quality. Totally worth the price.
5.0,Anna,2024-04-24,Very compact and portable projector,"A light and small projector, which is relatively clear even in the daytime. I think it can be used not only at home, but also at camping.The built-in app is also very fast to open."
5.0,Rachel,2024-10-23,"Well worth, happy to have found this on sale!","Amazing! Easy to set up and hook to Wi-Fi picture is crisp and clear, sound is good. I will add a sound bar for better sound for farther away from the unit."
2.0,Stephen,2024-10-31,could be better,"Picture quality is good, but the auto adjust doesn't work well, and I can't get any apps to work on it other than YouTube without adding a chromcast or a roku."
5.0,James,2025-10-30,,"We bought this just for camping, to watch scary movies outdoors! We absolutely love it ! Small ,portable, convenient! Very simple plug n play smart projector! Has HDMI, Bluetooth, and all smart apps preloaded ! Perfect. Hi Def picture and amazing sound for a little projector. All tho we Bluetooth an external speaker for our movies outside! Perfect all around!"
5.0,Carlos,2025-10-31,,I'm very impressed on this little portable projector. Very easy to use. It has a small speaker inside but you can Bluetooth a speaker to making it sound better. Easily sync up your smartphone. It has apps already and you can install apps. Its so portable that I can't wait to take it to the beach or camping or even use it on my balcony.
4.0,Jane,2025-11-20,,"Works great with Bluetooth for Ipad, Android phone, and wifi streaming service. It would have better resolution and color intensity if I had a good screen. But I find the wall or ceiling is quite good. For an artist projecting images on a canvas to sketch, it's wonderful, great value. It doesn't over heat after 30 minutes use. I am very happy with it ."
2.0,Freddie,2025-11-16,Is it really worth the $41?,"Alright, it's a neat gadget. I like to starry skies is that it provides you. But I honestly don't believe this thing would ever real tell for over $400.. I'm just not buying that.. is it worth the $41? No,, I don't think so. If it's sold retail for $41 and I was able to get it for 25 then I'd be a bargain.. I think the inflated the retail value to impress upon you that you were making a good deal and I think it's misleading."
1.0,Julie,2026-01-07,,Finally got the projector setup and turned on to discover the lens is dirty on the inside. Dirt spots show up in the middle of the screen with everything I try to watch making us miss the fine detail. Like watching a bad vhs tape. If that's not bad enough the projector constantly shuts off at random moments throughout the movie. Tech support recommends unplugging the projector to fix this problem. It does not correct the problem.
2.0,Robert,2025-11-30,"Deceptive Marketing, this is a 40$ product.","it is a 40$ projector, not a 300$ projector that has been drastically reduced. Shameful marketing. It is worth what I paid. I hope Walmart is aware that they are using deceptive marketing practices. I just about want to return it because I was lied to, not because I feel ripped off."
5.0,Dee,2025-12-28,Great little projector,"I purchased this projector after seeing a version on social media. I was honestly blown away by the picture quality. It has a built in Android system, but an also be used with a Google stick or Roku device. I found it easier to use an add on device's remote control, but that's personal preference. The sound quality could be better, but I use earbuds and it meets expectations with those. You can pair a Bluetooth speaker for better volume. All in all, it's a great little projector for the price and extremely convenient."
1.0,Gysbert,2025-12-27,Total crap,This is this is a piece of dung out of a cheap Pakistan product that Walmart is trying to sell to us. Do not buy it. The picture quality is low. It's struggles to connect with Wi-Fi. It struggles to have clear picture. It has no proper focus it does not stay connected to Wi-Fi Bluetooth or your phone.
1.0,FalselyAccurate,2025-11-25,Their website doesn't list this model anywhere.,"The product I received has a model no. X1BQ To register warranty and get help, the model X1BQ is not listed anywhere on their website. So I won't know which files or videos to watch or download. There is several models that look exactly the same. also, the 9 starry light videos that are built-in do not run smoothly, they all very jerky."
1.0,Jacob,2025-11-21,"If youre want a quality projector, look elsewhere.","QC must have missed this one. There are several small objects on the interior lens with what appears to be some kind of oil or grease, leaving a nice smudge in the corner. I'm a busy guy. It's just not worth my time to return this. It's one step above E-waste since it's technically operational."
4.0,sodafinder,2025-11-25,Great picture but sound could be an issue,"This projector picture is great, but the sound is bad, and you cannot output the sound except through bluetooth, which was disconcerting. Thankfully I have a stereo system that processes HDMI so I run my content through there and then output the HDMI to the projector HDMI input."
1.0,Timothy,2025-11-27,,"the misleading original price by Walmart saying it was originally $399 for white one and $299 for black one but in reality its originally $99 for both. then putting it on sale saying the consumer is saving more than they actually are. everyone already knows literally anything bought at Walmart is inferior to the original product just so Walmart can ""roll back"" the prices but this blatant lie is unacceptable. i will happily purchase a higher priced one after returning this one knowing ill actually get what im paying for and not being mislead."
5.0,Jaime,2025-11-26,,I like it alot . Very compact portable .some apps included the ones I normally use.connectivity players dvd blurry game stations . I can project on the ceiling for when I'm resting on my bed and my neck and nerves are tired I have neck and back discomfort damage.
1.0,Astrid,2025-11-21,,"The product arrived on Thursday. I opened the box, turned it on, and completed the setup following the instructions. After shutting it down and unplugging it, I noticed the device was unusually hot. About an hour later, I tried using it again, but it failed to load the options menu or display any content. It simply wouldn't start up properly. Because of this malfunction, I'm requesting a refund."
2.0,Freddie,2025-11-16,Is it really worth the $41?,"Alright, it's a neat gadget. I like to starry skies is that it provides you. But I honestly don't believe this thing would ever real tell for over $400.. I'm just not buying that.. is it worth the $41? No,, I don't think so. If it's sold retail for $41 and I was able to get it for 25 then I'd be a bargain.. I think the inflated the retail value to impress upon you that you were making a good deal and I think it's misleading."
4.0,Jane,2025-11-20,,"Works great with Bluetooth for Ipad, Android phone, and wifi streaming service. It would have better resolution and color intensity if I had a good screen. But I find the wall or ceiling is quite good. For an artist projecting images on a canvas to sketch, it's wonderful, great value. It doesn't over heat after 30 minutes use. I am very happy with it ."
5.0,miranda,2026-01-01,,This a perfect item for outdoor movie nights. We are moving and I used this in the closet to entertain my daughter as we were moving furniture in and out of the house. It's super easy to use and just an overall great purchase. Can't wait for summer and fire pit season to entertain the kids
3.0,Danny,2025-11-24,,"i loved the price and how compact it is with the ease of use. what I find in operating it is hoe limited it is where you can place it, when tirned on the heat it produces was like a blow dryer . the screen wouldn't level out the functions are easy to navigaye but the picturr quslity to me wasnt as clear as i hoped. read and double read the instructions. but i gibmve it a 3 stars, the heat it blows out was a scary safetyhazzars. but thays just my thought and experience."
4.0,Walmart customer,2025-11-01,"Good price, but has limits.","NOT 1080 as advertised. The native resolution of this unit is 720. That means the element within the projector that creates the display is 1280 x 720. It supports 1080, which means you can put 1080 video into it, but it will be scaled down. There is no internal battery. This must be plugged in with the included adapter. Actual power connector on the unit is a weird 4 pin port, with a 3 prong electrical plug. Back panel has a single full size HDMI port, and a USB-A port for connections. If a USB drive is connected, or an HDMI cable is inserted, the unit base will not be able to rotate completely, as it will hit the USB drive or cable. The underside of the base does include a 1/4"" mounting thread so it can be mounted on a tripod. Focus ring works well and it does produce a sharp image. Menus are straight forward, and clean looking. Shortest distance I was able to get it in focus was about 40"". The unit is light weight and easy to use. I bought this for Halloween projection mapping, and it works just fine. If you want to watch movies while camping, you'll need an external power source, like a solar generator. I don't believe this can be powered by USB, but I didn't test it. To turn on or off, press and hold the power button on the back end for about 3 seconds. Sound isn't bad, but not great. Internal fan is kinda loud which will drown out soft or quiet movies. NO external audio port. You can connect to Bluetooth speakers and the volume control will affect the Bluetooth level. There IS a delay in the audio. The audio is about half a second behind the video. Lip sync is noticeably off. If the connection is lost, the unit will revert back to internal speaker, after about 5-10 seconds. Extra bonus, this comes with (I think 7 different) stars and galaxy projections to shine on your ceiling, however, the frame rate is poor on these videos. Playback (of these star videos) are choppy. Video playback of external content is smooth. I took off 1 star because this is advertised as 1080, and it is not."
4.0,Michael,2025-11-12,Christmas gift / Drive - IN ( HOME / Backyard ),"I bought this for a gift for Christmas. It looks like a very nice projector. I don't want to open it up because it is a Christmas gift. For the money it looks like a great deal. I also bought a portable screen and a sound bar. They like to have a movie night, every Saturday night. I know that the kids will love it, because of the size..... It should look like you are at the Drive -IN ......."
1.0,Julie,2026-01-07,,Finally got the projector setup and turned on to discover the lens is dirty on the inside. Dirt spots show up in the middle of the screen with everything I try to watch making us miss the fine detail. Like watching a bad vhs tape. If that's not bad enough the projector constantly shuts off at random moments throughout the movie. Tech support recommends unplugging the projector to fix this problem. It does not correct the problem.
4.0,Jason,2025-12-15,,Works exceptionally well for the price and more features than something you spend hundreds of dollars on or even over a thousand this thing has more features so it's good for me and I'm sure it's good for others if you need something inexpensive that's got good quality and multiple features
5.0,Kim,2025-12-25,Works well,My son moved into his own apartment right before Christmas. I knew he liked having a TV in his bedroom and figured he would want one in the living room as well. This was a much cheaper solution and he loved it. It projects right above his fireplace as if he had a TV mounted there and the picture is great. He was really surprised at how well they performed and is extremely happy with it.
1.0,Lhohio,2025-12-26,,fraud! i didn't order and i returned it with code i was sent . they refunded them recharged me when i contested it with my card Co they lied n said i ordered 2 and only returned one. despite me providing proof i was only sent one they still wouldn't help me. can't get anyone to figure ot out. scammed me. again note that i didn't even purchase the item. it was ordered in the middle of the night n no one else was here
4.0,Riley,2026-01-05,It's good but has slight issues,It's alright it's not the best one out there but does what it needs to do I just use my Xbox for it the picture is good but when you change the picture settings the settings are extreme like the brightness gets way to bright even if you only put it up a couple notches if you change the sharpness (barely) it looks like things are outlined in sharpie but it has remote that works well and doesn't make a lot of noise the volume is very low even when it's all the way up so might need a Bluetooth speaker
2.0,Keren,2026-01-05,ok for the price if on sale,"picture is not great on it looks really pixelated even after adjusting all the settings, not very bright. Bluetooth works fine. Also doesn't seem to work with just any HDMI, only works with included HDMI for some reason, but they did include one so that was a plus."
3.0,Michael,2025-11-27,"cheap. it works, but not an ideal solution.","The light is VERY dim. You have to be almost in a completely black room to get a good picture quality. The image is a far cry from HD. Very blurry and pixelated. The setup and usage is super easy, so that's the up-side to it. I only paid $49 since it was on sale, so for the price, I guess you get what you pay for. I would not recommend it. In hindsight, I might have been better off in the $100-$200 range to get a higher-quality projector."
4.0,andrea,2025-11-01,,"I disliked the remote it is really cheaply made, it doesn't work properly, now i have to buy a replacement. If i still had the box i would've returned it and asked for a new one. keep in mind its just the remote the projector is awesome i hooked my my onn box fire stick and roku and all work flawless, the mirroring from your phone is pretty cool but don't recommend"
5.0,John,2025-11-03,,"What an amazing little projector. The very low price had me skeptical, but figured it was worth the risk. Well, was i surprised. This unit easily rivals a much more costly projector that I have. Setup was super easy, the picture is surprisingly very good, there is absolutely no lag time"
3.0,Andrew,2025-11-18,100% Honest review,"The only good thing about this projector is it's easy to set up with plug and play, that being said, I would not recommend this to be anyone's main viewing device in their house hold. It is made of Flimsy plastic and weighs less than a can of soda. The power cable is 3 feet long and you have to really do some work to plug it into the back of the device because of the limited room the rotating stand has. The operating system that the device runs on looks really sketchy, like it says it has the google play store, but I would rather use my firestick than risk getting my account hacked from logging into this device. I managed to buy this on sale for $40 and it's honestly not even worth that much, but if you want something that's portable and mabe you want to use as a fun gimmick for a kids room, then that would be better, but I don't see this lasting a year."
3.0,Jaime,2025-11-25,Slightly disappointing,"The projector is compact and easy to set up, but the quality of the picture is not good. The room needs to be pitch black and the brightness level is very poor. I don't think I'll be able to use if outdoors unless it's very dark. This projector may be a good fit for holiday decor use to project images or holiday images off windows, but for movie use.. not great. Might be better off paying a bit more for a better quality projector."
5.0,Aly,2025-11-30,I love it !!,"I love this so much. It's my favorite thing I've ordered. I have my giant TV in my roof now while I'm in bed. The video quality is great. I called my mom and showed her and she was like ' I want one'. Then my dad came home and saw it and guess what he said, ' I want one' 🤣🤣Get it !!"
3.0,Walmart customer,2025-12-24,good for the price. just not for the picky.,in a dark room this projector looks good. the brightness isn't enough to watch outside at twilight or during the day. the built in speakers work in a pinch. Audio and images were out of sync when connecting a bluetooth speaker for the price this is a good product to use in a dark room if ok with the lip and audio out of sync.
5.0,Katherine,2025-12-22,,"I have to admit I wasn't expecting this to work as well as it does, but I'm impressed. Definitely got my money's worth. Bluetooth connection is quick, it connects to WiFi easily, and the auto adjusting works well. Just make sure the room you're using it in is good and dark, and it's pretty much plug and play, easy enough for me to set up."
3.0,Maurice,2025-12-22,"decent in short bursts, not long term use","Plus - auto adjust is great, decent brightness if you have a good background, has access to Google store (the negative) I couldn't get in it to access, the screen mirror can be finicky and I could not get it to stay so focused only worked in full phone, Minus - I have yet to see this last more than an 1.5 hours, no action games the delay is no good, at about an hour it starts to stutter and about 30 minutes later it freezes and it needs to be unplugged, remote is too cheaply made, not often but there can be an audio delay"
5.0,Abhijeet,2025-12-05,Amazing little inexpensive projector,"Native interface is a little clunky but overall capabilities for price point are phenomenal. Connected to Apple TV, great experience. Easily switch from Air Pods to external Bluetooth speaker. Built in speaker is not great but adequate if used as a mobile projector. Great for camping or for students who may not have room for a large screen"
5.0,Katherine,2025-12-22,,"I have to admit I wasn't expecting this to work as well as it does, but I'm impressed. Definitely got my money's worth. Bluetooth connection is quick, it connects to WiFi easily, and the auto adjusting works well. Just make sure the room you're using it in is good and dark, and it's pretty much plug and play, easy enough for me to set up."
5.0,Abhijeet,2025-12-05,Amazing little inexpensive projector,"Native interface is a little clunky but overall capabilities for price point are phenomenal. Connected to Apple TV, great experience. Easily switch from Air Pods to external Bluetooth speaker. Built in speaker is not great but adequate if used as a mobile projector. Great for camping or for students who may not have room for a large screen"
4.0,Heidi,2026-02-05,,It's very hard to get it where you want it. The head does not move smoothly. It is super loud!!! The remote is very tedious to type in username and passwords. Its def not user friendly. The picture quality is very good. its hard to hear over the noise emitting from the unit. BUT I only bought it to make my wall a window from a medieval castle and it works perfectly for that!!! i also haven't figured out how its portable/rechargeable. i had it plugged in all night and it would not stay on once unplugged. maybe it's just me? hopefully I'll figure it out eventually.
3.0,Day,2025-09-29,"Picture Good, WiFi Works, Bluetooth Doesn't",The picture is great quality as advertised but for some reason the Bluetooth won't connect to my phone or any other speakers for better surround sound. The built in speaker works but isn't very loud at all. It connects to WiFi and hotspots with no problem but I wouldn't stream over the recommended view time of 2 hours without 20 min rest due to overheating. And it will overheat. Overall not bad for the price and crazy mark down.
1.0,Chad,2025-10-01,Stops working after a few months,"Absolutely loved this projector at first, now it's been a few months since we purchased and it completely stopped working. None of the apps load or if they do no shows/movies will load. They say they need updated then say the newest version doesn't work on this model."
5.0,KBeau,2025-10-09,Great Value,"My grands love it! They project their show on the wall and on the ceiling. They travel with it and use it in a hotel, while visiting family, or in an RV. For the price, I would say it's 5 stars and for as little as it costs, no worries if something happens to it, as they use it all the time. Such a fun way to get them to chill and relax."
3.0,Greg,2025-09-15,Not Great,"Just not very good overall , picture is not bright enough and has no brightness adjustment . Picture is ok not great but the worst part of this projector is its sound is absolutely horrible unless you have a Bluetooth speaker to connect with . I'm returning this one and will upgrade"
5.0,Hansel,2024-05-12,,"Ability to cast the screen from any angle. I'd like to be able to adjust the volume output of the device, but there's no problem with that."
2.0,Rosa,2024-07-13,The speaker volume was not loud enough.,"The speaker volume was not loud enough. We used it for a backyard movie night. Wouldn't recommend if using outdoors, better volume indoors."
4.0,Adriana,2024-10-21,,I loved it! Picture is clear%26 the sound is good as well. Not a big fan of the remote but it manages.
4.0,Adriana,2024-10-21,,I loved it! Picture is clear%26 the sound is good as well. Not a big fan of the remote but it manages.
4.0,RiceJM,2025-11-07,Nice projector,"This little projector has a pretty good picture. I have it set up so I can watch above my bed. If you're looking for a projector, this one has a good picture."
5.0,Audrey,2026-02-10,I liked it,"Very good quality, and very durable. i did need to use a external speaker when watching movies with friends, but overall very good. small and easily transportable. good imaging."
5.0,Kelly,2025-12-03,,it works fine. you need a box to go with it to connect your apps and the volume is low so you need a bluetooth speaker to. ake it lounder. after getting those things to go with it then it was great.
2.0,Clarence,2025-12-04,,"Weak image and poor resolution. One gets what one pays for. Probably ok for a child. On the positive side, very easy to use and very flexible to rotate and reposition image."
2.0,Shannon,2025-12-05,Works like they are suppose to..,They work great for when I'm looking at any kind of screen. When I'm done looking at any screen my eyes don't feel strained at all. They are kinda girly looking but I don't mind at all. They help my eyes and that's all that matters to me.
4.0,Brian,2025-12-01,,picture is fantastic and it was very affordable. I do wish the sound was of better quality. The only way to adjust the picture size is to move the entire projector. tjats not very practicle.
2.0,Yesenia,2025-12-03,Don't waste your money.,Poor quality made. Sound needs improvement. You need to use other devices to be able to hear sound. Not recommended. Product should cost less based on on quality.
5.0,Jessica,2025-12-02,,it was hard to connect to my phone but finely got it the only thing i would suggest it making the space under higher for better movement with the plugs
3.0,anup,2025-11-27,,for price point: good. I dont have white screen so difficult to tell true quality of HD vides. Overall pretty easy to use and comes with additional HDMI.
4.0,Nicole,2026-01-05,Great picture %26 sound,"Really great for the price. The only thing I wish was different would be, I wish I could download more apps onto the projector. But the ones that I can download work great. My family really enjoys this product."
4.0,Jaclyn,2025-11-10,Love it but it needs better speakers,"I absolutely love this thing. I recommended it to a few people, however, it needs louder speakers. I bought a portable speaker that I'm hoping will solve the issue and will 100% keep this bad boy."
5.0,BuddyL,2025-11-19,,This was a cheap introduction to these devices so I could evaluate and figure out what features I really need. Next purchase will have display options and directional capability.
1.0,Biggie,2025-12-21,does not work consistently,"It only worked one out of five times but I took it to a major event anyway. After an hour of trying to get it to work, it did not work for an important party. I'm done with this Thing"
1.0,viv,2026-01-02,,"Not like as pictured, and for refund also not provided for refund. Even Walmart support team is not taking anything seriously. The support team try to end the chat without resolution."
1.0,Blane,2025-12-25,,I have not received my item yet from October 13th when I ordered it from Walmart and that is not right and we're going to January I still have not received my projector yet
2.0,Tanya,2025-12-24,,volume is low even all the way up the remote works when it wants to. want let some of the apps download and then it like to freeze so then i have to stop everything and restart. just not a good quality product to buy
5.0,Debby,2025-12-22,Awesome Little Projector For The Money!,"Good value for the money! It's small compact and works really well in a dark room, would not recommend the use in a bright setting. Also I would recommend you get a Bluetooth speaker as I did, this gives a realistic sound production."
1.0,Catarino,2025-12-26,,Again bought this item came on twice and would not work afterwards. When it did come on it worked great. Again if the company sends me a fully functioning device I will gladly change my review
5.0,jeff,2025-12-08,,for the cost I am thrilled with this device. It has a ton of connectivity options and is super easy to operate. wish I had bought two ... great item.. works great.. picture is agreeable for the price and I could not be more pleased.
5.0,Jeremy,2025-12-09,,"i love just about everything about this little projector its got a great image. Good quality, small compact. Only thing I don't like about it is the speaker. The speaker in it is not good of quality. Bad speaker?"
1.0,Salvador,2025-12-06,Nope,I received a replacement of this and it too did not work with the remote it came with. Nothing connects to the ports just the Home Screen. And 3 buttons that work on both projectors.
3.0,lizzette,2025-12-27,wish it had better sound quality,"The easy setup and picture quality of this projector is top tier. However, the sound quality knocked 2 stars off this review. I ended up returning it because even with a bluetooth speaker, the lack of sound quality just wasnt worth it."
4.0,Clayton,2025-10-21,,"I love everything about this projector except for the remote controller, the remote doesn't work instantly every time, sometimes you have to hit the button multiple times before it does what you want it to do!"
1.0,JS,2025-12-29,Not good at all,"Very disappointed with this projector. It shuts down every 20–25 minutes, so you can't watch anything continuously. The remote is also very unresponsive and hard to use. Worst purchase I've made—definitely not worth the money. Not recommended"
1.0,August,2025-11-04,Not worth the hassle.,The picture is very blue and the shadows are too dark. The remote has a very slow response nearly unusable. The fan run all the time and the plug gets very hot.
1.0,Christopher,2025-11-24,,WAKE UP AMERICA…. Scam of the year Walmart tells you this is a $400 ballpark projector and your getting an incredible Black Friday deal… It's not $41 on sale its $41 everywhere all the time .. fake product price ….scam
5.0,Johnelle,2026-01-28,What a happy time!,"I'm not very tech savvy so when I say this was super easy to set up, it really IS. The quality is awesome %26 while it already has a speaker on it, you can pair it with an external speaker. So glad I got this"
5.0,anonymous,2026-02-21,,"Works perfectly, screen mirroring works very well. Able to connect Bluetooth devices easily. Great for students who want to do presentations on them and woke good in light or dark environments"
5.0,Mark,2026-02-28,,"It was a great price, so I took a chance. and WOW. Super easy to use and better picture than I expected. we use it outside in the backyard and camping."
4.0,rebecca,2026-02-27,,This is great for the price. Everything looks great and it is fairly easy to use. The remote control is the most frustrating part. Very slow and half the time it doesn't work. I will be looking for a new remote..
